SamplingTime, AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ, MagneticFieldX, MagneticFieldY, MagneticFieldZ, Latitude
1763784804.990637, 0.159214, 0.039355, -9.774179, -0.004180, 0.001415, -0.002967, -95.066681, 238.134628, 816.451904, 34.136307
1763784805.001290, 0.148590, 0.049829, -9.768642, -0.002776, 0.002916, -0.001829, -95.436340, 237.987289, 816.589111, 34.136307
1763784805.011290, 0.166098, 0.032022, -9.777620, -0.001965, 0.003601, -0.002294, -95.191544, 238.001175, 816.122620, 34.136307
1763784805.021287, 0.160412, 0.034117, -9.769540, -0.002496, 0.002553, -0.003360, -95.301132, 238.164749, 816.418335, 34.136307
1763784805.031287, 0.160561, 0.048333, -9.762507, -0.003448, 0.002864, -0.002563, -95.084244, 237.886246, 816.379028, 34.136307
1763784805.040625, 0.149039, 0.025139, -9.772084, -0.003701, 0.003198, -0.002193, -95.229568, 237.839447, 816.513977, 34.136307
1763784805.051296, 0.152930, 0.034866, -9.773131, -0.004141, 0.003287, -0.003194, -95.210770, 237.941589, 816.285828, 34.136307
1763784805.061306, 0.155324, 0.026486, -9.777471, -0.002682, 0.002327, -0.002198, -95.061615, 237.927673, 816.375061, 34.136307
1763784805.071296, 0.153977, 0.035913, -9.785701, -0.002930, 0.003967, -0.003469, -95.326294, 237.984573, 816.302979, 34.136307
1763784805.081288, 0.152780, 0.040851, -9.788993, -0.003788, 0.003978, -0.001629, -95.074875, 238.024353, 816.269714, 34.136307
1763784805.091304, 0.149039, 0.035763, -9.772832, -0.001007, 0.001756, -0.002683, -95.213379, 237.782288, 816.337280, 34.136307
1763784805.101287, 0.151284, 0.027982, -9.767894, -0.003056, 0.003040, -0.001692, -95.199509, 237.968018, 816.290955, 34.136307
1763784805.110694, 0.162506, 0.034866, -9.773430, -0.002809, 0.004069, -0.001440, -95.320526, 237.921677, 816.369507, 34.136307
1763784805.121286, 0.150535, 0.038457, -9.763105, -0.003614, 0.002612, -0.001818, -94.932541, 237.656113, 816.321167, 34.136307
1763784805.131286, 0.148889, 0.034417, -9.782858, -0.001997, 0.002926, -0.002236, -95.080414, 238.039291, 816.448792, 34.136307
1763784805.141301, 0.145298, 0.045191, -9.777321, -0.002234, 0.003446, -0.000901, -94.965515, 237.917709, 816.404419, 34.136307
1763784805.151286, 0.158616, 0.035314, -9.778817, -0.003362, 0.002481, -0.001414, -95.139069, 238.018921, 816.315918, 34.136307
1763784805.161278, 0.161908, 0.044742, -9.769390, -0.001476, 0.001986, -0.002285, -95.148483, 238.212036, 816.293457, 34.136307
1763784805.171297, 0.149189, 0.053271, -9.793482, -0.002839, 0.002231, -0.000650, -95.224167, 238.006927, 816.412170, 34.136307
1763784805.181287, 0.142455, 0.031424, -9.787347, -0.003420, 0.003029, -0.002104, -95.249039, 237.983887, 816.387451, 34.136307
1763784805.190807, 0.144251, 0.031873, -9.774777, -0.002643, 0.003106, -0.002375, -95.211487, 238.004944, 816.215698, 34.136307
1763784805.201288, 0.159663, 0.032471, -9.775076, -0.003130, 0.001870, -0.000970, -95.231979, 238.202576, 816.314697, 34.136307
1763784805.210604, 0.143203, 0.033369, -9.778518, -0.004055, 0.003690, -0.000866, -95.146942, 237.917679, 816.169189, 34.136307
1763784805.221286, 0.155623, 0.036063, -9.776274, -0.002551, 0.004500, -0.002250, -95.232574, 237.773544, 816.378357, 34.136307
1763784805.231286, 0.159963, 0.026037, -9.787347, -0.003376, 0.002794, -0.002362, -95.302124, 238.149094, 816.271606, 34.136307
1763784805.241301, 0.154426, 0.032471, -9.774628, -0.002850, 0.003878, -0.002200, -95.080017, 237.904388, 816.141724, 34.136307
1763784805.251287, 0.156970, 0.024690, -9.777770, -0.003226, 0.002229, -0.001887, -95.202332, 237.948425, 816.296631, 34.136307
1763784805.261286, 0.148590, 0.030227, -9.766697, -0.002510, 0.002046, -0.001790, -95.311951, 237.996124, 816.130859, 34.136307
1763784805.271285, 0.160860, 0.049380, -9.780912, -0.003134, 0.003317, -0.001494, -95.202301, 237.940094, 816.274231, 34.136307
1763784805.280589, 0.158765, 0.039055, -9.784354, -0.003487, 0.002230, -0.003123, -95.217300, 238.021301, 815.918945, 34.136307
1763784805.291294, 0.157718, 0.042347, -9.774777, -0.003097, 0.003058, -0.002327, -95.292496, 238.047180, 816.298523, 34.136307
1763784805.301297, 0.156820, 0.037559, -9.775825, -0.002075, 0.003542, -0.001069, -95.285095, 237.705872, 816.220764, 34.136307
1763784805.311289, 0.146046, 0.038756, -9.770587, -0.001850, 0.002521, -0.004005, -95.219055, 237.821091, 816.207947, 34.136307
1763784805.321287, 0.150835, 0.033818, -9.777022, -0.001460, 0.002594, -0.003046, -95.253250, 238.023102, 816.359009, 34.136307
1763784805.331316, 0.155324, 0.041001, -9.787047, -0.001786, 0.002018, -0.001384, -95.225876, 237.921432, 816.281799, 34.136307
1763784805.341292, 0.150984, 0.036362, -9.772982, -0.001656, 0.002898, -0.001779, -95.173035, 238.084290, 816.191895, 34.136307
1763784805.351287, 0.142156, 0.043395, -9.772682, -0.003850, 0.003952, -0.003466, -95.165619, 237.957291, 815.948792, 34.136307
1763784805.361289, 0.151733, 0.037559, -9.779266, -0.001972, 0.000611, -0.002755, -95.076416, 237.988617, 816.186951, 34.136307
1763784805.371290, 0.162058, 0.028880, -9.779117, -0.003537, 0.003549, -0.002402, -95.110184, 238.108795, 816.091797, 34.136307
1763784805.381287, 0.156820, 0.028730, -9.772832, -0.001479, 0.003265, -0.002004, -95.211960, 238.179001, 816.166260, 34.136307
1763784805.391287, 0.157868, 0.028282, -9.780164, -0.003823, 0.002242, -0.001235, -95.214859, 238.039963, 816.258179, 34.136307
1763784805.401288, 0.153827, 0.036661, -9.774478, -0.004212, 0.002335, -0.002590, -95.077911, 237.947861, 816.113770, 34.136307
1763784805.411294, 0.152331, 0.037559, -9.772982, -0.001942, 0.002418, -0.002437, -95.075790, 237.881821, 816.306335, 34.136307
1763784805.421301, 0.149039, 0.028132, -9.777770, -0.003168, 0.003630, -0.002256, -94.914474, 238.143723, 816.183350, 34.136307
1763784805.431323, 0.148441, 0.036661, -9.773730, -0.003255, 0.003402, -0.002433, -94.939255, 238.009094, 816.115234, 34.136307
1763784805.441285, 0.158317, 0.033519, -9.767295, -0.001837, 0.003119, -0.002037, -95.301987, 238.048187, 816.173157, 34.136307
1763784805.451285, 0.150835, 0.038307, -9.768043, -0.003324, 0.002111, -0.001071, -95.139114, 238.033966, 816.271301, 34.136307
1763784805.461289, 0.153977, 0.030676, -9.773580, -0.002675, 0.004164, -0.001579, -94.960693, 238.159531, 816.269043, 34.136307
1763784805.471286, 0.155324, 0.037260, -9.768193, -0.002359, 0.003723, -0.003682, -95.169418, 237.773102, 816.118896, 34.136307
1763784805.480569, 0.156970, 0.032172, -9.784055, -0.002621, 0.002418, -0.003249, -95.295868, 237.884460, 816.096130, 34.136307
1763784805.491284, 0.160262, 0.030676, -9.765649, -0.001328, 0.003030, -0.002733, -95.146255, 237.829147, 816.226074, 34.136307
1763784805.501289, 0.153379, 0.030227, -9.776573, -0.004073, 0.003588, -0.002212, -95.025528, 237.899460, 816.166138, 34.136307
1763784805.511287, 0.140510, 0.034267, -9.772233, -0.002435, 0.003263, -0.002384, -95.275635, 238.089569, 816.193481, 34.136307
1763784805.521285, 0.155473, 0.049081, -9.763854, -0.003749, 0.003953, -0.002388, -95.322784, 237.873978, 816.335876, 34.136307
1763784805.531304, 0.152780, 0.027084, -9.771485, -0.003247, 0.002607, -0.002936, -95.349304, 237.689865, 816.163208, 34.136307
1763784805.541288, 0.154276, 0.034866, -9.796026, -0.002311, 0.003494, -0.003241, -95.315430, 238.034317, 816.280823, 34.136307
1763784805.551291, 0.155174, 0.033668, -9.783905, -0.003420, 0.001447, -0.002744, -95.163376, 238.002716, 816.171875, 34.136307
1763784805.561290, 0.155025, 0.033818, -9.768193, -0.002365, 0.002870, -0.002316, -95.173981, 237.977020, 816.283203, 34.136307
1763784805.571295, 0.157718, 0.033968, -9.772383, -0.002860, 0.003437, -0.003091, -95.304504, 237.791229, 816.367981, 34.136307
1763784805.581300, 0.152181, 0.033968, -9.775525, -0.004653, 0.003443, -0.002361, -95.046188, 237.873230, 816.338684, 34.136307
1763784805.591289, 0.149787, 0.044143, -9.787796, -0.003453, 0.001952, -0.001383, -95.313889, 237.724823, 816.182556, 34.136307
1763784805.601284, 0.153977, 0.034267, -9.784204, -0.002696, 0.001809, -0.003641, -94.965439, 237.769897, 816.098877, 34.136307
1763784805.611132, 0.153827, 0.021398, -9.780763, -0.002388, 0.002805, -0.001376, -95.055252, 237.762573, 816.085815, 34.136307
1763784805.621293, 0.150087, 0.029778, -9.773131, -0.002392, 0.002319, -0.002595, -94.981796, 237.831711, 816.292542, 34.136307
1763784805.631297, 0.150535, 0.023792, -9.772682, -0.003009, 0.003591, -0.001488, -95.076950, 238.100525, 816.049377, 34.136307
1763784805.641284, 0.162058, 0.047136, -9.779117, -0.001617, 0.002530, -0.000993, -95.231934, 237.843597, 816.194519, 34.136307
1763784805.651282, 0.151733, 0.036512, -9.770438, -0.001212, 0.002933, -0.002550, -95.169205, 238.089432, 816.154663, 34.136307
1763784805.661040, 0.159514, 0.045191, -9.781062, -0.002925, 0.001956, -0.001728, -95.161774, 237.867874, 816.297729, 34.136307
1763784805.671292, 0.153678, 0.043395, -9.778518, -0.002079, 0.002167, -0.001577, -95.106354, 237.968628, 816.311584, 34.136307
1763784805.681284, 0.157269, 0.044143, -9.766996, -0.003229, 0.001542, -0.000969, -95.230545, 237.898682, 816.303772, 34.136307
1763784805.691283, 0.147543, 0.044143, -9.772832, -0.002640, 0.002010, -0.001664, -94.993744, 237.820557, 816.373596, 34.136307
1763784805.701308, 0.147692, 0.035015, -9.765799, -0.003093, 0.003512, -0.003405, -95.139297, 238.023102, 816.309021, 34.136307
1763784805.711282, 0.146196, 0.028880, -9.766996, -0.001787, 0.002994, -0.001895, -95.194763, 237.964523, 816.183960, 34.136307
1763784805.721297, 0.139163, 0.030975, -9.781810, -0.003026, 0.003493, -0.002444, -95.243195, 237.965408, 816.179077, 34.136307
1763784805.731312, 0.137966, 0.040851, -9.772383, -0.002759, 0.002249, -0.002315, -95.208206, 238.061447, 816.137146, 34.136307
1763784805.741284, 0.157568, 0.044592, -9.760262, -0.003954, 0.004227, -0.002114, -94.956696, 238.286621, 816.225220, 34.136307
1763784805.751283, 0.147393, 0.045789, -9.782259, -0.002660, 0.002438, -0.002409, -95.053818, 238.122452, 816.348083, 34.136307
1763784805.761283, 0.156521, 0.030227, -9.774179, -0.002741, 0.002666, -0.002987, -95.063812, 238.081177, 816.452576, 34.136307
1763784805.771284, 0.150835, 0.027533, -9.769540, -0.001039, 0.003029, -0.003321, -95.025497, 237.949615, 816.356384, 34.136307
1763784805.781288, 0.162806, 0.024391, -9.790190, -0.004433, 0.003218, -0.001901, -94.975754, 237.938858, 816.264099, 34.136307
1763784805.791282, 0.149189, 0.037409, -9.778518, -0.003992, 0.002535, -0.002644, -94.878021, 237.808578, 816.124451, 34.136307
1763784805.801282, 0.153528, 0.035763, -9.778518, -0.003401, 0.001403, -0.002771, -95.090088, 238.179626, 816.180481, 34.136307
1763784805.811287, 0.145298, 0.032322, -9.770438, -0.002404, 0.003160, -0.003389, -95.053238, 237.803848, 816.012573, 34.136307
1763784805.821285, 0.155324, 0.031574, -9.778817, -0.002508, 0.002968, -0.001928, -95.087250, 237.890594, 816.253723, 34.136307
1763784805.831311, 0.150236, 0.034117, -9.778668, -0.002625, 0.002819, -0.002896, -95.054657, 237.841187, 816.213196, 34.136307
