SamplingTime, AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ, MagneticFieldX, MagneticFieldY, MagneticFieldZ, Latitude
1763769913.845172, 0.127491, 0.021997, -9.779566, -0.003996, 0.003279, -0.001655, -90.372787, 238.632294, 818.163818, 34.136307
1763769913.855171, 0.122404, 0.016759, -9.773430, -0.001364, 0.002676, -0.003265, -90.174210, 238.631744, 818.114380, 34.136307
1763769913.865163, 0.118663, 0.021847, -9.781810, -0.003782, 0.002750, -0.003506, -90.319550, 238.656799, 818.156250, 34.136307
1763769913.875169, 0.120309, 0.004639, -9.789591, -0.003174, 0.002504, -0.002810, -90.099396, 238.568924, 818.119385, 34.136307
1763769913.884910, 0.123601, 0.014664, -9.773730, -0.001429, 0.003926, -0.002430, -90.155655, 238.622055, 818.415649, 34.136307
1763769913.894598, 0.123601, 0.014664, -9.773730, -0.001429, 0.003926, -0.002430, -90.339569, 238.649124, 818.131592, 34.136307
1763769913.905173, 0.113725, 0.017059, -9.758167, -0.001607, 0.001860, -0.003023, -90.396637, 238.656006, 818.236633, 34.136307
1763769913.915168, 0.122553, 0.013318, -9.778219, -0.002482, 0.003970, -0.003875, -90.341400, 238.776306, 818.317688, 34.136307
1763769913.925172, 0.128539, 0.006135, -9.783456, -0.003533, 0.003486, -0.004307, -90.270615, 238.819870, 818.309814, 34.136307
1763769913.934914, 0.132130, 0.011372, -9.769091, -0.001844, 0.003626, -0.004565, -90.046494, 238.801483, 818.252625, 34.136307
1763769913.945169, 0.123601, 0.002843, -9.778219, -0.002380, 0.002332, -0.003042, -90.178818, 238.831451, 818.225098, 34.136307
1763769913.955173, 0.121057, 0.030825, -9.763255, -0.002675, 0.003780, -0.002120, -90.174240, 238.744431, 818.403320, 34.136307
1763769913.965178, 0.128389, 0.012570, -9.764153, -0.003559, 0.002176, -0.001954, -90.291962, 238.815308, 818.442444, 34.136307
1763769913.975180, 0.139612, 0.006734, -9.781212, -0.003599, 0.002500, -0.005013, -90.153320, 238.722260, 818.333496, 34.136307
1763769913.984931, 0.125995, 0.013318, -9.771934, -0.002323, 0.002425, -0.003019, -90.362762, 238.828598, 818.400269, 34.136307
1763769913.995167, 0.124648, 0.011971, -9.776274, -0.002259, 0.001900, -0.001493, -90.486176, 238.853088, 818.328552, 34.136307
1763769914.005176, 0.127940, 0.013168, -9.781661, -0.002069, 0.003065, -0.002393, -90.431503, 239.004944, 818.272034, 34.136307
1763769914.015166, 0.112228, 0.014964, -9.767894, -0.003234, 0.001993, -0.000714, -90.341705, 238.742264, 818.244263, 34.136307
1763769914.025167, 0.127192, 0.010924, -9.775076, -0.003250, 0.003093, -0.001144, -90.295563, 238.774445, 818.270630, 34.136307
1763769914.034949, 0.134674, 0.018854, -9.777471, -0.001776, 0.003249, -0.002253, -90.241501, 239.121765, 818.113342, 34.136307
1763769914.045191, 0.130933, 0.001197, -9.786449, -0.003255, 0.002809, -0.001481, -90.171829, 238.740112, 818.134033, 34.136307
1763769914.055162, 0.125696, 0.013318, -9.784504, -0.002082, 0.003948, -0.001984, -90.117981, 238.637253, 818.197815, 34.136307
1763769914.065158, 0.114173, 0.013767, -9.772682, -0.003138, 0.003316, -0.001230, -90.081192, 238.724838, 818.202148, 34.136307
1763769914.075172, 0.131232, 0.014066, -9.773730, -0.002660, 0.003495, -0.002039, -90.092133, 238.712967, 818.187988, 34.136307
1763769914.084933, 0.126593, 0.013318, -9.769839, -0.001698, 0.002843, -0.001014, -90.295639, 238.794113, 818.273071, 34.136307
1763769914.095168, 0.123152, 0.016759, -9.761908, -0.002748, 0.003542, -0.001875, -90.182205, 238.854965, 818.244934, 34.136307
1763769914.105177, 0.115520, 0.022895, -9.781511, -0.000892, 0.002348, -0.002294, -90.282990, 239.169495, 818.180298, 34.136307
1763769914.115161, 0.111630, 0.023194, -9.775825, -0.004086, 0.002888, -0.002001, -90.202042, 238.880188, 818.088013, 34.136307
1763769914.125174, 0.129437, 0.009427, -9.782558, -0.001940, 0.004293, -0.002211, -90.298721, 238.987137, 818.166687, 34.136307
1763769914.134945, 0.131980, 0.010624, -9.785850, -0.002939, 0.003711, -0.002440, -90.198425, 238.863129, 818.224609, 34.136307
1763769914.145160, 0.135871, 0.016011, -9.777321, -0.003462, 0.002673, -0.002855, -90.301025, 238.755066, 818.235779, 34.136307
1763769914.155178, 0.129736, 0.026785, -9.774478, -0.003158, 0.002549, -0.003581, -90.033005, 238.811020, 818.228821, 34.136307
1763769914.165160, 0.129287, 0.018405, -9.776573, -0.001479, 0.002455, -0.001689, -90.251328, 238.740524, 818.167969, 34.136307
1763769914.175171, 0.134973, 0.021249, -9.768792, -0.002965, 0.002124, -0.002733, -90.099991, 238.924454, 818.170532, 34.136307
1763769914.184947, 0.139163, 0.020800, -9.779416, -0.003243, 0.002218, -0.003668, -90.198227, 238.722748, 818.257507, 34.136307
1763769914.194811, 0.123002, 0.020351, -9.792734, -0.003353, 0.002163, -0.003320, -90.278778, 238.827072, 818.171753, 34.136307
1763769914.205161, 0.112827, 0.022296, -9.781361, -0.002089, 0.002886, -0.001331, -90.254059, 238.830627, 818.195679, 34.136307
1763769914.215157, 0.126144, 0.010624, -9.779715, -0.003311, 0.003714, -0.002164, -90.165421, 238.811981, 818.247009, 34.136307
1763769914.225161, 0.126743, 0.006285, -9.780015, -0.003340, 0.002565, -0.004200, -90.278656, 238.787186, 818.262512, 34.136307
1763769914.234961, 0.118363, 0.022895, -9.778668, -0.002816, 0.003165, -0.003185, -90.155685, 238.805069, 818.162842, 34.136307
1763769914.245164, 0.121955, 0.015712, -9.765500, -0.003369, 0.003239, -0.001462, -90.021439, 239.015411, 818.128906, 34.136307
1763769914.255159, 0.130484, 0.017657, -9.784354, -0.003668, 0.002031, -0.002954, -90.201126, 238.897858, 818.163452, 34.136307
1763769914.265168, 0.116268, 0.009278, -9.776573, -0.003293, 0.002753, -0.003317, -90.235031, 238.995575, 818.289612, 34.136307
1763769914.275165, 0.132878, 0.013916, -9.775226, -0.003123, 0.002894, -0.003066, -90.218689, 238.960739, 818.353638, 34.136307
1763769914.284969, 0.126444, 0.023343, -9.767744, -0.002933, 0.003386, -0.002667, -90.348389, 238.774628, 818.266724, 34.136307
1763769914.295161, 0.124798, 0.019303, -9.781361, -0.004201, 0.003271, -0.003023, -90.179871, 238.875763, 818.244995, 34.136307
1763769914.305160, 0.115670, 0.014964, -9.770438, -0.001859, 0.001952, -0.002337, -89.988953, 238.964264, 817.983765, 34.136307
1763769914.315156, 0.118962, 0.014964, -9.763704, -0.002312, 0.003272, -0.001152, -90.183121, 238.934769, 818.061035, 34.136307
1763769914.325170, 0.116119, 0.020650, -9.773730, -0.002209, 0.001794, -0.002367, -90.251556, 238.926773, 818.110901, 34.136307
1763769914.334975, 0.132429, 0.023194, -9.780164, -0.001855, 0.002346, -0.001872, -90.333878, 238.834991, 818.219360, 34.136307
1763769914.345163, 0.121057, 0.028581, -9.783157, -0.003274, 0.002676, -0.002401, -90.297470, 239.035934, 818.238770, 34.136307
1763769914.355161, 0.130933, 0.010325, -9.771784, -0.001527, 0.003373, -0.002443, -90.146484, 238.816330, 818.228271, 34.136307
1763769914.365166, 0.121356, 0.020051, -9.772084, -0.002650, 0.001719, -0.003987, -90.235123, 238.895218, 818.079346, 34.136307
1763769914.375178, 0.114622, 0.020201, -9.784055, -0.002679, 0.002801, -0.003259, -90.114136, 239.187897, 817.967651, 34.136307
1763769914.384977, 0.114772, 0.015862, -9.769390, -0.003320, 0.003397, -0.001775, -90.190201, 238.852844, 818.264648, 34.136307
1763769914.395152, 0.111480, 0.008529, -9.778069, -0.000674, 0.003040, -0.002468, -90.473694, 239.103271, 818.086304, 34.136307
1763769914.405155, 0.124349, 0.011522, -9.781960, -0.002655, 0.002947, -0.002418, -90.173111, 239.206055, 818.162231, 34.136307
1763769914.415154, 0.122852, 0.011971, -9.780763, -0.002510, 0.003499, -0.002292, -90.411606, 239.091507, 818.074097, 34.136307
1763769914.425166, 0.131382, 0.021398, -9.786000, -0.004070, 0.003835, -0.000990, -90.138031, 239.158752, 817.984009, 34.136307
1763769914.434990, 0.125696, 0.018256, -9.771485, -0.002605, 0.002952, -0.003076, -90.121124, 239.028885, 818.146606, 34.136307
1763769914.445161, 0.138864, 0.020351, -9.774179, -0.001685, 0.003432, -0.002893, -90.176498, 239.087265, 818.250427, 34.136307
1763769914.455169, 0.134973, 0.019752, -9.779566, -0.001884, 0.002460, -0.002788, -89.915649, 239.231689, 818.057861, 34.136307
1763769914.465165, 0.137966, 0.019902, -9.775974, -0.001994, 0.003451, -0.003338, -90.201035, 239.105896, 818.117920, 34.136307
1763769914.475173, 0.136469, 0.021997, -9.773430, -0.004209, 0.002378, -0.002362, -90.117325, 239.180695, 817.951172, 34.136307
1763769914.485008, 0.122104, 0.021997, -9.767295, -0.003555, 0.002931, -0.002241, -90.263718, 239.184113, 818.156372, 34.136307
1763769914.495167, 0.133028, 0.013318, -9.772982, -0.001549, 0.003116, -0.001686, -90.026749, 238.933807, 818.007202, 34.136307
1763769914.505169, 0.128239, 0.012570, -9.790489, -0.000960, 0.002692, -0.002386, -90.267075, 239.039505, 818.026428, 34.136307
1763769914.515155, 0.121655, 0.017508, -9.784504, -0.002755, 0.000846, -0.002678, -90.191940, 239.012360, 818.141479, 34.136307
1763769914.525167, 0.122703, 0.019004, -9.784204, -0.001856, 0.002785, -0.004423, -90.177078, 239.061920, 818.069824, 34.136307
1763769914.535005, 0.122553, 0.008230, -9.782109, -0.004174, 0.003275, -0.002030, -90.362823, 239.179626, 818.011597, 34.136307
1763769914.545149, 0.127791, 0.010026, -9.780164, -0.003461, 0.003496, -0.001487, -90.267059, 239.170532, 817.937378, 34.136307
1763769914.555161, 0.121955, 0.019303, -9.784055, -0.003348, 0.002048, -0.002978, -90.469910, 238.931503, 818.023804, 34.136307
1763769914.565154, 0.129586, 0.016310, -9.765200, -0.001524, 0.001974, -0.003286, -90.268036, 238.953934, 817.973999, 34.136307
1763769914.575169, 0.126444, 0.015113, -9.785401, -0.002239, 0.003112, -0.001448, -90.285233, 239.051132, 817.877686, 34.136307
1763769914.585016, 0.130334, 0.014066, -9.770288, -0.002755, 0.003165, -0.004273, -90.463776, 238.688766, 818.090454, 34.136307
1763769914.595155, 0.129885, 0.016759, -9.776274, -0.001447, 0.003578, -0.001500, -90.216644, 239.010605, 817.857300, 34.136307
1763769914.605169, 0.116717, 0.021997, -9.777471, -0.002267, 0.003391, -0.002144, -90.447845, 238.938980, 817.986084, 34.136307
1763769914.615155, 0.122254, 0.013018, -9.765051, -0.001560, 0.003121, -0.001446, -90.302902, 239.008652, 817.765381, 34.136307
1763769914.625161, 0.133926, 0.021697, -9.776274, -0.002531, 0.003053, -0.002576, -90.560883, 238.912445, 818.018311, 34.136307
1763769914.635059, 0.122104, 0.006584, -9.778668, -0.002831, 0.001869, -0.002260, -90.349823, 238.999268, 817.924072, 34.136307
1763769914.645081, 0.114323, 0.020051, -9.769241, -0.002404, 0.003027, -0.003090, -90.464767, 239.020355, 818.057800, 34.136307
1763769914.655148, 0.132280, 0.015862, -9.772084, -0.002766, 0.003286, -0.002345, -90.253952, 238.803482, 818.086853, 34.136307
1763769914.665141, 0.116717, 0.022296, -9.775376, -0.001632, 0.003103, -0.002606, -90.273453, 239.026840, 817.979675, 34.136307
1763769914.675166, 0.121057, 0.016310, -9.778668, -0.002639, 0.002559, -0.001580, -90.288818, 238.993973, 818.073120, 34.136307
1763769914.685063, 0.125247, 0.002693, -9.780613, -0.003606, 0.002891, -0.002731, -90.303757, 239.173691, 818.053162, 34.136307
1763769914.695159, 0.128688, 0.025289, -9.772682, -0.002152, 0.003671, -0.004222, -90.467072, 239.006744, 818.164856, 34.136307
1763769914.704577, 0.124798, 0.015562, -9.772832, -0.003908, 0.002393, -0.002259, -90.377609, 239.077759, 818.052551, 34.136307
1763769914.715147, 0.129885, 0.018555, -9.779416, -0.002139, 0.003170, -0.001704, -90.186951, 239.146149, 818.070984, 34.136307
1763769914.724320, 0.123301, 0.023792, -9.775825, -0.003305, 0.002400, -0.002850, -90.528793, 239.065109, 818.201965, 34.136307
1763769914.735075, 0.119860, 0.007033, -9.798270, -0.002520, 0.001478, -0.003274, -90.329697, 238.883789, 818.127441, 34.136307
1763769914.745160, 0.115820, 0.012719, -9.785252, -0.002609, 0.001586, -0.001493, -90.030655, 239.023499, 818.190125, 34.136307
1763769914.754389, 0.113276, 0.020201, -9.777321, -0.002965, 0.001849, -0.003288, -90.198120, 238.945740, 818.102905, 34.136307
1763769914.764520, 0.125845, 0.014964, -9.783157, -0.001532, 0.002735, -0.003790, -90.294464, 238.908707, 818.213074, 34.136307
1763769914.775143, 0.455347, 0.820164, -10.027066, 0.179445, -0.065772, -0.087501, -90.448410, 238.927902, 818.086853, 34.136307
1763769914.785161, 1.250372, 4.285322, -11.298836, 0.544414, -0.225422, -0.223411, -90.363312, 238.713516, 818.120361, 34.136307
1763769914.795143, 0.197821, 0.984466, -10.118794, 0.537851, -0.257503, -0.280706, -90.356506, 238.622284, 818.581970, 34.136307
1763769914.804214, 0.197821, 0.984466, -10.118794, 0.537851, -0.257503, -0.280706, -90.509857, 238.299301, 818.732788, 34.136307
1763769914.814526, 0.085144, -0.455347, -8.803629, 0.481506, -0.200303, -0.277274, -90.615158, 238.458649, 818.938721, 34.136307
1763769914.825136, -0.013916, -0.706140, -9.572916, 0.339693, -0.182434, -0.275492, -90.576904, 238.212357, 819.065674, 34.136307
1763769914.835077, -0.600047, -0.789039, -9.708338, 0.322227, -0.168527, -0.272556, -90.516418, 238.138779, 818.944580, 34.136307
1763769914.845146, -0.233584, -0.689380, -9.269301, 0.271498, -0.128882, -0.271336, -90.458588, 237.635818, 818.927246, 34.136307
1763769914.854212, -0.233584, -0.689380, -9.269301, 0.271498, -0.128882, -0.271336, -90.293381, 237.759552, 819.153015, 34.136307
1763769914.865145, -0.338031, -0.825850, -9.438691, 0.173060, -0.063460, -0.264084, -90.404022, 237.828049, 819.081299, 34.136307
1763769914.875147, -0.359280, -0.810886, -9.541343, 0.118022, -0.035285, -0.262603, -90.301758, 237.774414, 819.076355, 34.136307
1763769914.885085, -0.252888, -0.818518, -9.504232, 0.070808, -0.003589, -0.259052, -90.386124, 237.805603, 819.271973, 34.136307
1763769914.895163, -0.284162, -0.844106, -9.498397, 0.020874, 0.024171, -0.253893, -90.138535, 237.743057, 819.034424, 34.136307
1763769914.904242, -0.320224, -0.855777, -9.503933, -0.026558, 0.048789, -0.251389, -90.225372, 237.749405, 819.138550, 34.136307
1763769914.915145, -0.287304, -0.842011, -9.492112, -0.074288, 0.076850, -0.247065, -90.054230, 237.644318, 819.040161, 34.136307
1763769914.925138, -0.241814, -0.827197, -9.507524, -0.124439, 0.102629, -0.242083, -90.145218, 237.851410, 819.210144, 34.136307
1763769914.935074, -0.242263, -0.827346, -9.503335, -0.170976, 0.126771, -0.239087, -89.995300, 237.552887, 819.128784, 34.136307
1763769914.945159, -0.220865, -0.802058, -9.517101, -0.217848, 0.149354, -0.233634, -89.907913, 237.647614, 819.199524, 34.136307
1763769914.954219, -0.191087, -0.780959, -9.524882, -0.266356, 0.173019, -0.230073, -89.500732, 237.870773, 818.980713, 34.136307
1763769914.965137, -0.165350, -0.759860, -9.537003, -0.314273, 0.194182, -0.226595, -89.363541, 237.866852, 818.857178, 34.136307
1763769914.974437, -0.117166, -0.714071, -9.528923, -0.360244, 0.215576, -0.221813, -89.159531, 238.053101, 818.703491, 34.136307
1763769914.985099, -0.079607, -0.684293, -9.529970, -0.408395, 0.235316, -0.217831, -89.054214, 238.018311, 818.634277, 34.136307
1763769914.994600, -0.050877, -0.652121, -9.553463, -0.454407, 0.251347, -0.214569, -88.893341, 238.199173, 818.472961, 34.136307
1763769915.004229, 0.024690, -0.621595, -9.683798, -0.485510, 0.263855, -0.210867, -88.945938, 238.353439, 818.170898, 34.136307
1763769915.015152, 0.568623, 0.158167, -10.323648, -0.355744, 0.169338, -0.255525, -88.652435, 238.254501, 817.742798, 34.136307
1763769915.025138, 2.594716, 4.235492, -11.618911, 0.018577, -0.096908, -0.390263, -88.649826, 238.681046, 818.216797, 34.136307
1763769915.035103, 1.158794, 2.655020, -10.270078, 0.193983, -0.224338, -0.443363, -88.554947, 238.676773, 818.280151, 34.136307
1763769915.045142, 0.036661, 0.303914, -10.228927, 0.220278, -0.221072, -0.377982, -88.730347, 238.326843, 818.472473, 34.136307
1763769915.054232, -0.343269, 0.255431, -9.911247, 0.281003, -0.135031, -0.266086, -88.799438, 238.297226, 818.651428, 34.136307
1763769915.065146, 0.085742, 0.165350, -9.916783, 0.328297, -0.074662, -0.212612, -88.746399, 238.261780, 818.551819, 34.136307
1763769915.075161, 0.336385, 0.901567, -10.308983, 0.452709, -0.093533, -0.216137, -88.664749, 237.968018, 818.441895, 34.136307
1763769915.085119, 0.153827, 1.318158, -10.446500, 0.575223, -0.137718, -0.231565, -88.530731, 238.011414, 818.966553, 34.136307
1763769915.095146, 0.160860, 0.785597, -10.254515, 0.652274, -0.145686, -0.234692, -88.559662, 237.441025, 819.028809, 34.136307
1763769915.105139, 0.083797, 0.392649, -9.952696, 0.697101, -0.120723, -0.221573, -88.462875, 237.421875, 819.151245, 34.136307
1763769915.115019, -0.011073, -0.026635, -9.846603, 0.720038, -0.095789, -0.202644, -88.791077, 237.356384, 819.286255, 34.136307
1763769915.125137, -0.172233, -0.323666, -9.760113, 0.733465, -0.072417, -0.185086, -88.611862, 237.251160, 819.605286, 34.136307
1763769915.135103, -0.240168, -0.485125, -9.696367, 0.728532, -0.041965, -0.164032, -88.425903, 236.829269, 819.626404, 34.136307
1763769915.145000, -0.233285, -0.708235, -9.641749, 0.709137, -0.000117, -0.139644, -88.385452, 236.437378, 819.937805, 34.136307
1763769915.154215, -0.290297, -0.948104, -9.569923, 0.681922, 0.048525, -0.108118, -88.373199, 236.254211, 820.042175, 34.136307
1763769915.165139, -0.376339, -1.115698, -9.552266, 0.657499, 0.100628, -0.067208, -88.388077, 236.125336, 820.102417, 34.136307
