SamplingTime, AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ, MagneticFieldX, MagneticFieldY, MagneticFieldZ, Latitude
1763784488.607581, 0.084396, -0.043545, -9.785701, -0.002174, 0.003887, -0.003726, -94.655060, 236.709625, 816.809326, 34.136307
1763784488.617585, 0.091578, -0.046388, -9.775226, -0.003001, 0.001429, -0.002276, -94.798889, 236.881516, 816.811401, 34.136307
1763784488.627586, 0.087538, -0.044143, -9.783007, -0.003963, 0.002911, -0.002403, -94.753708, 236.647736, 816.798218, 34.136307
1763784488.637587, 0.095918, -0.030975, -9.787496, -0.003479, 0.003453, -0.001418, -94.891357, 236.791473, 816.797729, 34.136307
1763784488.647578, 0.076614, -0.040552, -9.776423, -0.001649, 0.002748, -0.001499, -94.567871, 236.506149, 816.869141, 34.136307
1763784488.657598, 0.084545, -0.046088, -9.769690, -0.003198, 0.002379, -0.002350, -94.829514, 236.753250, 817.011108, 34.136307
1763784488.667583, 0.078410, -0.042647, -9.775675, -0.003563, 0.002334, -0.002805, -94.563660, 236.570999, 816.792480, 34.136307
1763784488.677579, 0.093972, -0.046537, -9.785551, -0.003413, 0.002312, -0.003143, -94.655441, 236.549622, 816.904480, 34.136307
1763784488.687578, 0.092626, -0.039804, -9.786299, -0.002909, 0.003053, -0.003751, -94.538055, 236.730484, 816.893677, 34.136307
1763784488.697579, 0.087688, -0.051924, -9.781361, -0.003859, 0.001305, -0.002083, -94.634979, 236.648636, 816.749573, 34.136307
1763784488.707578, 0.083199, -0.046537, -9.787796, -0.003534, 0.002723, -0.002985, -94.926208, 236.902542, 816.916260, 34.136307
1763784488.717583, 0.072724, -0.041001, -9.783007, -0.002447, 0.004919, -0.002693, -94.573563, 236.854309, 816.908752, 34.136307
1763784488.727610, 0.079458, -0.050578, -9.772383, -0.002865, 0.003085, -0.002552, -94.555466, 236.910553, 816.895142, 34.136307
1763784488.737575, 0.082001, -0.042497, -9.768193, -0.004734, 0.002534, -0.002362, -94.547791, 236.774933, 816.957642, 34.136307
1763784488.747584, 0.087987, -0.045490, -9.776573, -0.004760, 0.001106, -0.002042, -94.699417, 236.728653, 817.072144, 34.136307
1763784488.757577, 0.081852, -0.049380, -9.780613, -0.002674, 0.003002, -0.001247, -94.605698, 236.757919, 817.001465, 34.136307
1763784488.767591, 0.075118, -0.040552, -9.771485, -0.002115, 0.003613, -0.003656, -94.699615, 236.973343, 816.933289, 34.136307
1763784488.777596, 0.094870, -0.044592, -9.788544, -0.002857, 0.003392, -0.000987, -94.747986, 236.870453, 817.019714, 34.136307
1763784488.787578, 0.079607, -0.043694, -9.766996, -0.003304, 0.003207, -0.001549, -94.704193, 237.076904, 817.050781, 34.136307
1763784488.797581, 0.095020, -0.049829, -9.774478, -0.003215, 0.003806, -0.002783, -94.917450, 236.895798, 816.996887, 34.136307
1763784488.807575, 0.086640, -0.058209, -9.788245, -0.002431, 0.003156, -0.001639, -94.690598, 236.854507, 816.981689, 34.136307
1763784488.817596, 0.083947, -0.051176, -9.774927, -0.002858, 0.003116, -0.002446, -94.796524, 236.704987, 817.036072, 34.136307
1763784488.827578, 0.085144, -0.049530, -9.772383, -0.002909, 0.003029, -0.002339, -94.826202, 236.923294, 816.993347, 34.136307
1763784488.837580, 0.085293, -0.048782, -9.780912, -0.002490, 0.002637, -0.001973, -94.829376, 236.791443, 817.051697, 34.136307
1763784488.847571, 0.091877, -0.048632, -9.775376, -0.002742, 0.002259, -0.002830, -94.715744, 236.656509, 816.996643, 34.136307
1763784488.857587, 0.083797, -0.040701, -9.770887, -0.003252, 0.002039, -0.002756, -94.777512, 236.872131, 816.798340, 34.136307
1763784488.867579, 0.070629, -0.047285, -9.791387, -0.003500, 0.002541, -0.002530, -94.775696, 236.756027, 816.791260, 34.136307
1763784488.877576, 0.090381, -0.051326, -9.783456, -0.004387, 0.001402, -0.002120, -94.736359, 236.945648, 816.841919, 34.136307
1763784488.887579, 0.077512, -0.048483, -9.771934, -0.003739, 0.003180, -0.001060, -94.671173, 236.802185, 816.704346, 34.136307
1763784488.897574, 0.082151, -0.049380, -9.789142, -0.002968, 0.003268, -0.003656, -94.580231, 236.857132, 816.662964, 34.136307
1763784488.907576, 0.076614, -0.057610, -9.778518, -0.002631, 0.002915, -0.002743, -94.645279, 236.803604, 816.717957, 34.136307
1763784488.917582, 0.094721, -0.043545, -9.776573, -0.003062, 0.002316, -0.001524, -94.786224, 236.841553, 816.773315, 34.136307
1763784488.927575, 0.084994, -0.053720, -9.775675, -0.002405, 0.002370, -0.001664, -94.626190, 237.159836, 816.956482, 34.136307
1763784488.937575, 0.092775, -0.051924, -9.787347, -0.003824, 0.002754, -0.003005, -94.639267, 236.792664, 817.070435, 34.136307
1763784488.947583, 0.092775, -0.039804, -9.780463, -0.003166, 0.003412, -0.003025, -94.725876, 237.015732, 816.926147, 34.136307
1763784488.957576, 0.092027, -0.055665, -9.771934, -0.003066, 0.002023, -0.001663, -94.756699, 237.045395, 816.975464, 34.136307
1763784488.967585, 0.091129, -0.042347, -9.767295, -0.003017, 0.002805, -0.003629, -94.748047, 237.140305, 816.830139, 34.136307
1763784488.977603, 0.081253, -0.044742, -9.777620, -0.004189, 0.002158, -0.000946, -94.694473, 236.843384, 816.939453, 34.136307
1763784488.987573, 0.073322, -0.037559, -9.774478, -0.003493, 0.002346, -0.002127, -94.706802, 236.762589, 816.879700, 34.136307
1763784488.997576, 0.082600, -0.040701, -9.772383, -0.003200, 0.003298, -0.002444, -94.662186, 236.844528, 816.895874, 34.136307
1763784489.007578, 0.086341, -0.064793, -9.779416, -0.002523, 0.003047, -0.002729, -94.806198, 237.006317, 816.631836, 34.136307
1763784489.017582, 0.071976, -0.047136, -9.790190, -0.003988, 0.002359, -0.003502, -94.586792, 236.848923, 816.722900, 34.136307
1763784489.027575, 0.076614, -0.047734, -9.783606, -0.003681, 0.003004, -0.002250, -94.547974, 236.922058, 816.986023, 34.136307
1763784489.037576, 0.087388, -0.053271, -9.779865, -0.002895, 0.003364, -0.002385, -94.696701, 236.817596, 816.748169, 34.136307
1763784489.047582, 0.090381, -0.058957, -9.771635, -0.003126, 0.003332, -0.002236, -94.687164, 236.841980, 816.908203, 34.136307
1763784489.057602, 0.084246, -0.043545, -9.786748, -0.002397, 0.002909, -0.003753, -94.680862, 236.754150, 817.106506, 34.136307
1763784489.067579, 0.085593, -0.053271, -9.774179, -0.002741, 0.001924, -0.003166, -94.642044, 236.897324, 816.894958, 34.136307
1763784489.077573, 0.081852, -0.048034, -9.780763, -0.002303, 0.002636, -0.003324, -94.516190, 236.808151, 816.826782, 34.136307
1763784489.087598, 0.090082, -0.053271, -9.780763, -0.003200, 0.001987, -0.001828, -94.785049, 236.696533, 817.066956, 34.136307
1763784489.097578, 0.076465, -0.040253, -9.784204, -0.001757, 0.003101, -0.003614, -94.740891, 236.605988, 816.909729, 34.136307
1763784489.107574, 0.089034, -0.042497, -9.770587, -0.002544, 0.002156, -0.003226, -94.600388, 236.693741, 816.877808, 34.136307
1763784489.117581, 0.076614, -0.045939, -9.793931, -0.003080, 0.003500, -0.002381, -94.833176, 236.781586, 816.878540, 34.136307
1763784489.127303, 0.087538, -0.043844, -9.780015, -0.002800, 0.003562, -0.000661, -94.664780, 236.845947, 816.881470, 34.136307
1763784489.137575, 0.089334, -0.043545, -9.784504, -0.002168, 0.002781, -0.001970, -94.760574, 237.012085, 816.734985, 34.136307
1763784489.147574, 0.074968, -0.062698, -9.787496, -0.003411, 0.002432, -0.001560, -94.708298, 237.204422, 816.772644, 34.136307
1763784489.157572, 0.075567, -0.047884, -9.775675, -0.002468, 0.002631, -0.001112, -94.725021, 236.932434, 816.933105, 34.136307
1763784489.167578, 0.084994, -0.039654, -9.766397, -0.002894, 0.002991, -0.001687, -94.835739, 236.991547, 817.037292, 34.136307
1763784489.177585, 0.090381, -0.051775, -9.774628, -0.003379, 0.002626, -0.000600, -94.819809, 236.753510, 816.850769, 34.136307
1763784489.187585, 0.057162, -0.025139, -9.797223, 0.009194, 0.019110, -0.003271, -94.688004, 237.097061, 817.068604, 34.136307
1763784489.197578, -0.392499, 0.346860, -9.836428, 0.049283, 0.062185, -0.005344, -94.728455, 236.841904, 817.029175, 34.136307
1763784489.207600, -0.457293, 0.420033, -9.822512, 0.094726, 0.118924, -0.004746, -94.587158, 237.073044, 816.894836, 34.136307
1763784489.217581, -0.427066, 0.347608, -9.848848, 0.132546, 0.171427, -0.006786, -94.377914, 236.614334, 816.883667, 34.136307
1763784489.227575, -0.379032, 0.317830, -9.860819, 0.168094, 0.221491, -0.006668, -94.347122, 236.605774, 816.837463, 34.136307
1763784489.237600, -0.315885, 0.224157, -9.855432, 0.199476, 0.267017, -0.006568, -94.362122, 236.815079, 816.795837, 34.136307
1763784489.247577, -0.273687, 0.124648, -9.836727, 0.221880, 0.309243, -0.008471, -94.304230, 236.754730, 816.867371, 34.136307
1763784489.257573, -0.249296, 0.087987, -9.812336, 0.242298, 0.348140, -0.007338, -94.059891, 236.264420, 816.861633, 34.136307
1763784489.267579, -0.092925, -0.065092, -9.791387, 0.245220, 0.374290, -0.003371, -94.123962, 236.268219, 816.965027, 34.136307
