SamplingTime, AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ, MagneticFieldX, MagneticFieldY, MagneticFieldZ, Latitude
1763771583.985119, 0.158017, 0.043096, -9.780912, -0.002444, 0.002194, -0.002427, -87.180527, 238.510330, 818.305908, 34.136306
1763771583.995472, 0.154875, 0.047285, -9.769091, -0.002407, 0.003355, -0.001333, -87.180527, 238.510330, 818.305908, 34.136306
1763771584.004878, 0.142605, 0.059107, -9.766397, -0.002014, 0.002940, -0.001946, -87.361069, 238.402115, 818.444702, 34.136306
1763771584.015072, 0.154426, 0.038158, -9.767295, -0.003171, 0.003631, -0.003024, -87.205688, 238.493027, 818.365662, 34.136306
1763771584.025481, 0.153977, 0.047136, -9.774179, -0.002601, 0.002824, -0.002258, -87.289520, 238.755920, 818.200439, 34.136306
1763771584.035124, 0.152032, 0.057610, -9.775675, -0.000340, 0.001864, -0.002568, -87.004623, 238.615463, 818.143860, 34.136306
1763771584.045491, 0.154276, 0.043844, -9.777471, -0.003782, 0.002443, -0.001737, -87.004623, 238.615463, 818.143860, 34.136306
1763771584.055482, 0.154576, 0.053870, -9.788693, -0.004299, 0.003478, -0.002041, -87.100601, 238.650879, 818.408142, 34.136306
1763771584.065078, 0.155623, 0.054019, -9.764751, -0.002142, 0.002981, -0.003114, -87.016724, 238.385406, 818.277344, 34.136306
1763771584.075484, 0.159065, 0.056862, -9.769839, -0.003030, 0.001804, -0.003581, -87.179581, 238.427170, 818.218506, 34.136306
1763771584.085130, 0.145448, 0.046986, -9.774179, -0.004656, 0.002849, -0.002434, -87.228989, 238.729004, 818.242859, 34.136306
1763771584.095487, 0.156371, 0.049081, -9.789891, -0.003132, 0.002815, -0.003154, -87.281204, 238.900162, 818.286194, 34.136306
1763771584.105488, 0.146645, 0.049829, -9.770587, -0.003142, 0.004101, -0.001887, -87.232056, 238.697601, 818.330566, 34.136306
1763771584.115075, 0.148740, 0.048034, -9.759065, -0.002743, 0.003718, -0.002536, -87.169388, 238.692917, 818.634277, 34.136306
1763771584.125479, 0.149488, 0.057012, -9.766098, -0.002904, 0.002696, -0.002529, -87.171570, 238.748642, 818.458740, 34.136306
1763771584.135139, 0.160262, 0.051924, -9.775525, -0.002120, 0.002382, -0.003332, -87.229446, 238.672562, 818.296692, 34.136306
1763771584.145478, 0.152331, 0.053870, -9.787347, -0.003436, 0.001570, -0.001383, -87.343369, 238.880096, 818.251892, 34.136306
1763771584.155483, 0.162955, 0.047136, -9.790788, -0.004104, 0.003256, -0.004459, -87.143005, 238.621719, 818.609741, 34.136306
1763771584.164669, 0.150685, 0.044891, -9.783755, -0.003611, 0.003301, -0.003220, -87.143005, 238.621719, 818.609741, 34.136306
1763771584.175479, 0.151733, 0.055815, -9.788095, -0.002819, 0.001158, -0.002928, -87.240829, 238.786316, 818.242371, 34.136306
1763771584.185148, 0.160112, 0.045639, -9.779266, -0.002294, 0.003567, -0.002328, -87.391144, 238.562683, 818.242859, 34.136306
1763771584.195478, 0.153678, 0.043844, -9.760412, -0.001160, 0.004259, -0.000875, -87.172577, 238.832291, 818.270386, 34.136306
1763771584.205478, 0.149488, 0.049829, -9.765500, -0.001534, 0.003863, -0.002292, -86.936142, 238.705841, 818.335815, 34.136306
1763771584.215076, 0.155623, 0.050578, -9.768792, -0.002400, 0.003364, -0.002103, -87.179306, 238.642365, 818.340271, 34.136306
1763771584.224687, 0.147094, 0.050727, -9.783007, -0.002470, 0.003197, -0.002185, -87.358902, 238.713943, 818.267944, 34.136306
1763771584.235154, 0.151583, 0.049081, -9.768043, -0.003085, 0.003428, -0.002178, -87.182358, 238.574631, 818.524170, 34.136306
1763771584.245478, 0.145448, 0.051625, -9.783755, -0.002286, 0.002801, -0.001241, -87.175110, 238.841263, 818.302551, 34.136306
1763771584.255477, 0.157718, 0.060753, -9.775825, -0.001985, 0.003670, -0.001136, -87.043549, 238.782333, 818.449890, 34.136306
1763771584.265076, 0.154426, 0.060903, -9.780015, -0.002870, 0.003557, -0.003593, -87.112076, 238.552765, 818.405640, 34.136306
1763771584.275478, 0.160262, 0.042497, -9.779416, -0.001749, 0.002615, -0.002988, -87.201202, 238.700516, 818.386536, 34.136306
1763771584.285164, 0.151583, 0.056862, -9.789442, -0.003612, 0.001930, -0.003254, -86.979294, 238.593628, 818.330933, 34.136306
1763771584.295479, 0.139911, 0.052224, -9.777022, -0.000803, 0.003000, -0.002828, -87.176697, 238.874863, 818.293396, 34.136306
1763771584.305499, 0.155025, 0.035763, -9.773730, -0.003607, 0.001879, -0.001518, -87.182007, 238.531067, 818.459595, 34.136306
1763771584.315077, 0.162656, 0.049829, -9.784953, -0.002552, 0.002812, -0.003343, -87.165054, 238.719910, 818.529175, 34.136306
1763771584.325484, 0.151583, 0.048034, -9.767595, -0.002809, 0.001786, -0.003323, -86.939819, 238.565033, 818.250732, 34.136306
1763771584.335184, 0.148889, 0.052523, -9.782858, -0.002894, 0.003104, -0.002576, -87.202942, 238.513245, 818.421692, 34.136306
1763771584.345483, 0.154725, 0.051475, -9.787646, -0.003499, 0.002703, -0.001896, -87.185120, 238.530060, 818.399536, 34.136306
1763771584.355481, 0.159963, 0.057610, -9.768343, -0.002820, 0.002119, -0.002322, -87.116776, 238.812958, 818.267151, 34.136306
1763771584.365079, 0.150535, 0.064793, -9.785401, -0.004295, 0.003599, -0.002161, -87.066254, 238.633148, 818.314575, 34.136306
1763771584.375476, 0.157119, 0.050428, -9.786898, -0.003271, 0.002274, -0.002656, -87.125015, 238.708405, 818.314026, 34.136306
1763771584.385180, 0.159813, 0.055964, -9.785850, -0.004684, 0.003407, -0.002184, -87.294113, 238.752609, 818.411377, 34.136306
