SamplingTime, AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ, MagneticFieldX, MagneticFieldY, MagneticFieldZ, Latitude
1763770064.090622, 0.007332, -0.127641, -9.772682, -0.023956, -0.026620, 0.037167, -90.535645, 281.056854, 818.572021, 34.136307
1763770064.100697, -0.008529, -0.117914, -9.769839, -0.027563, -0.027223, 0.040204, -90.287506, 280.872009, 818.543945, 34.136307
1763770064.110697, -0.023343, -0.103699, -9.776274, -0.029758, -0.029351, 0.043720, -90.347961, 280.876892, 818.496094, 34.136307
1763770064.120733, -0.041450, -0.100706, -9.781810, -0.032313, -0.026721, 0.047863, -90.407776, 281.041626, 818.713135, 34.136307
1763770064.130697, -0.050727, -0.082600, -9.760711, -0.031878, -0.025189, 0.051973, -90.301544, 281.035553, 818.664124, 34.136307
1763770064.140628, -0.070030, -0.058957, -9.770737, -0.031922, -0.024268, 0.053661, -90.419815, 281.222412, 818.729858, 34.136307
1763770064.150694, -0.078260, -0.049231, -9.780314, -0.031097, -0.022093, 0.057661, -90.383377, 280.888733, 818.837585, 34.136307
1763770064.160694, -0.079009, -0.042347, -9.791686, -0.030554, -0.018317, 0.058438, -90.499420, 280.902893, 818.633057, 34.136307
1763770064.170714, -0.093823, -0.029778, -9.785401, -0.027841, -0.015754, 0.059230, -90.310211, 281.029236, 818.713257, 34.136307
1763770064.180694, -0.092476, -0.036212, -9.776573, -0.024662, -0.012340, 0.060649, -90.325485, 281.118591, 818.570435, 34.136307
1763770064.190635, -0.103400, -0.015413, -9.783606, -0.022733, -0.006756, 0.061459, -90.217422, 280.916992, 818.529175, 34.136307
1763770064.200696, -0.114323, -0.022296, -9.793931, -0.018333, -0.002497, 0.064553, -90.246048, 280.844086, 818.729065, 34.136307
1763770064.210713, -0.109086, -0.003891, -9.778368, -0.015274, -0.000256, 0.061750, -90.179123, 281.032715, 818.586609, 34.136307
1763770064.220694, -0.103998, -0.013467, -9.776423, -0.010242, 0.004650, 0.062651, -90.160767, 280.942535, 818.612000, 34.136307
1763770064.230694, -0.094421, -0.003442, -9.775076, -0.007574, 0.006862, 0.061788, -90.272339, 281.088074, 818.572571, 34.136307
1763770064.240643, -0.099210, -0.005836, -9.787646, -0.002637, 0.009983, 0.062029, -90.341354, 281.137238, 818.564148, 34.136307
1763770064.250721, -0.081852, -0.006434, -9.785252, -0.000706, 0.011519, 0.062903, -90.133514, 280.906555, 818.629639, 34.136307
1763770064.260705, -0.075567, -0.010175, -9.783905, 0.002972, 0.012337, 0.061540, -90.227081, 281.028259, 818.656677, 34.136307
1763770064.270695, -0.067038, -0.012719, -9.785701, 0.006974, 0.013044, 0.059354, -90.036423, 280.970093, 818.702271, 34.136307
1763770064.280708, -0.067038, -0.012719, -9.785701, 0.008649, 0.013532, 0.058106, -90.047989, 281.041992, 818.467041, 34.136307
1763770064.290661, -0.043545, -0.015263, -9.785102, 0.010857, 0.011947, 0.057563, -90.047989, 281.041992, 818.467041, 34.136307
1763770064.300691, -0.059256, -0.026935, -9.778518, 0.013088, 0.011965, 0.054713, -90.161362, 280.837097, 818.669678, 34.136307
1763770064.310692, -0.061501, -0.031574, -9.784055, 0.015396, 0.008850, 0.053090, -90.225021, 281.073639, 818.718872, 34.136307
1763770064.320701, -0.052523, -0.036362, -9.777171, 0.016136, 0.008966, 0.051536, -90.062790, 280.864319, 818.648926, 34.136307
1763770064.330696, -0.030526, -0.043096, -9.786449, 0.014383, 0.006255, 0.049584, -90.000656, 281.009338, 818.489807, 34.136307
1763770064.340658, -0.040851, -0.057910, -9.784354, 0.014511, 0.005698, 0.046821, -89.808105, 281.063232, 818.544617, 34.136307
1763770064.350692, -0.046986, -0.070629, -9.792734, 0.013727, 0.002227, 0.043624, -89.869278, 280.932434, 818.580322, 34.136307
1763770064.360694, -0.047285, -0.077363, -9.768043, 0.011131, -0.000238, 0.041364, -89.873520, 280.789185, 818.433472, 34.136307
1763770064.370692, -0.053121, -0.071976, -9.783007, 0.008336, -0.000083, 0.037827, -89.980743, 280.836517, 818.301147, 34.136307
1763770064.380692, -0.051176, -0.079009, -9.788993, 0.004042, -0.000602, 0.035840, -90.012772, 280.845032, 818.414062, 34.136307
1763770064.390664, -0.060005, -0.094272, -9.777620, 0.002871, -0.002041, 0.031430, -89.958694, 280.674133, 818.235046, 34.136307
1763770064.400691, -0.053121, -0.087538, -9.766697, -0.001020, -0.002668, 0.027765, -90.033890, 281.083405, 818.379395, 34.136307
1763770064.410692, -0.068534, -0.081403, -9.759514, -0.004533, -0.001949, 0.024372, -89.929611, 280.931885, 818.390015, 34.136307
1763770064.420691, -0.070180, -0.082899, -9.773430, -0.007160, -0.003185, 0.020474, -89.782639, 280.979919, 818.496887, 34.136307
1763770064.430704, -0.074968, -0.084096, -9.759963, -0.011690, -0.003888, 0.016573, -89.722366, 280.744934, 818.265930, 34.136307
1763770064.440671, -0.070779, -0.080355, -9.770887, -0.012269, -0.002593, 0.014782, -89.890182, 280.951416, 818.678162, 34.136307
1763770064.450691, -0.079458, -0.086042, -9.783307, -0.013547, -0.003022, 0.010829, -89.840515, 280.929688, 818.525635, 34.136307
1763770064.460682, -0.073622, -0.071078, -9.773131, -0.016187, -0.003015, 0.009156, -89.828613, 280.788116, 818.380005, 34.136307
1763770064.470678, -0.074520, -0.070479, -9.787496, -0.016515, -0.001979, 0.003854, -90.064667, 280.587860, 818.271545, 34.136307
1763770064.480708, -0.085742, -0.056413, -9.774179, -0.016011, 0.000012, 0.000703, -89.903900, 280.890900, 818.476440, 34.136307
1763770064.490690, -0.076315, -0.044293, -9.782259, -0.014888, -0.001145, -0.001976, -89.928452, 280.874023, 818.475098, 34.136307
1763770064.500695, -0.075866, -0.044891, -9.771485, -0.015043, 0.000462, -0.006343, -89.791977, 280.953918, 818.384644, 34.136307
1763770064.510299, -0.072275, -0.031723, -9.784354, -0.012809, 0.000334, -0.005408, -89.805084, 281.136719, 818.370728, 34.136307
1763770064.520693, -0.080804, -0.030975, -9.794080, -0.011153, 0.000465, -0.009314, -89.796738, 280.955322, 818.565918, 34.136307
1763770064.530382, -0.077512, -0.022595, -9.787796, -0.009524, 0.002710, -0.010631, -89.846527, 281.025177, 818.404663, 34.136307
1763770064.540688, -0.073622, -0.029179, -9.780164, -0.007347, 0.001967, -0.012498, -89.821976, 280.966492, 818.522705, 34.136307
1763770064.550700, -0.071078, -0.021099, -9.791537, -0.005263, 0.003308, -0.015262, -89.803772, 281.039886, 818.277649, 34.136307
1763770064.560121, -0.067337, -0.025139, -9.783456, -0.002968, 0.002935, -0.016252, -89.900330, 280.831909, 818.527222, 34.136307
1763770064.570692, -0.069881, -0.037260, -9.775974, -0.000339, 0.002580, -0.018794, -89.956787, 281.058289, 818.484558, 34.136307
1763770064.580690, -0.068684, -0.019752, -9.779715, 0.000444, 0.003000, -0.019958, -89.973816, 280.920288, 818.497681, 34.136307
1763770064.590694, -0.075268, -0.029179, -9.778219, 0.003412, 0.003494, -0.019112, -89.928452, 280.791931, 818.506592, 34.136307
1763770064.600695, -0.062848, -0.032022, -9.782109, 0.003776, 0.003735, -0.021191, -89.884491, 280.803619, 818.572266, 34.136307
1763770064.610687, -0.062249, -0.031274, -9.786449, 0.004785, 0.004059, -0.021592, -89.954636, 280.925415, 818.590881, 34.136307
1763770064.620689, -0.079158, -0.042796, -9.782708, 0.005197, 0.004717, -0.022588, -89.980988, 280.790039, 818.560791, 34.136307
1763770064.630689, -0.070180, -0.048782, -9.772533, 0.005388, 0.004590, -0.022357, -89.818634, 280.913940, 818.527100, 34.136307
1763770064.639723, -0.070629, -0.056862, -9.783157, 0.005543, 0.005674, -0.023117, -89.818634, 280.913940, 818.527100, 34.136307
1763770064.650688, -0.070479, -0.051924, -9.788095, 0.004729, 0.004388, -0.022863, -89.868225, 280.652832, 818.347900, 34.136307
1763770064.660692, -0.050278, -0.069881, -9.783157, 0.004658, 0.004099, -0.021373, -89.751770, 280.853790, 818.457520, 34.136307
1763770064.670692, -0.070779, -0.068534, -9.762357, 0.003034, 0.005188, -0.021391, -89.698502, 280.746948, 818.398926, 34.136307
1763770064.680687, -0.068235, -0.069881, -9.772233, 0.002178, 0.005336, -0.020072, -89.743210, 280.682526, 818.406616, 34.136307
1763770064.690689, -0.046837, -0.075866, -9.767146, 0.001025, 0.004989, -0.020648, -90.000351, 280.766785, 818.367065, 34.136307
1763770064.700686, -0.065691, -0.073622, -9.776722, -0.002415, 0.004120, -0.017940, -89.992249, 280.899231, 818.425171, 34.136307
1763770064.710721, -0.057461, -0.071826, -9.769241, -0.002727, 0.004206, -0.017246, -89.881943, 280.723724, 818.458984, 34.136307
1763770064.720691, -0.067337, -0.074220, -9.774777, -0.003237, 0.003314, -0.015589, -89.917725, 280.660950, 818.382874, 34.136307
1763770064.730700, -0.045041, -0.075567, -9.776423, -0.006148, 0.004342, -0.014021, -89.864624, 280.719299, 818.469482, 34.136307
1763770064.740689, -0.047585, -0.075866, -9.767445, -0.006066, 0.002527, -0.013792, -90.032486, 280.947571, 818.514282, 34.136307
1763770064.750686, -0.046388, -0.064943, -9.788843, -0.006795, 0.002790, -0.011861, -89.880600, 280.956116, 818.354492, 34.136307
1763770064.760685, -0.052972, -0.064494, -9.787945, -0.006702, 0.001622, -0.010860, -89.925034, 281.060028, 818.426025, 34.136307
1763770064.770685, -0.048333, -0.058957, -9.774029, -0.008079, 0.001539, -0.009273, -89.923248, 281.122620, 818.366577, 34.136307
1763770064.780685, -0.052523, -0.053720, -9.775525, -0.008258, 0.001446, -0.008413, -90.092316, 280.957153, 818.479492, 34.136307
1763770064.790685, -0.056264, -0.050428, -9.787347, -0.008675, 0.000209, -0.005937, -89.888062, 280.983246, 818.489990, 34.136307
1763770064.800684, -0.056713, -0.043096, -9.769690, -0.008636, 0.000541, -0.004490, -89.994843, 280.906067, 818.309082, 34.136307
1763770064.810685, -0.049680, -0.041150, -9.774179, -0.006669, -0.000248, -0.002668, -89.864883, 280.896240, 818.334534, 34.136307
1763770064.820690, -0.063596, -0.047136, -9.765350, -0.007636, -0.000426, -0.000679, -90.017715, 280.960022, 818.317078, 34.136307
1763770064.830696, -0.062549, -0.042347, -9.782409, -0.005487, -0.000216, -0.000435, -89.959549, 280.958893, 818.372803, 34.136307
1763770064.840686, -0.065691, -0.041749, -9.780164, -0.005506, 0.001061, 0.000785, -90.087769, 281.157715, 818.392517, 34.136307
1763770064.850684, -0.064195, -0.035614, -9.773879, -0.003643, 0.000705, 0.002369, -89.966873, 280.942200, 818.471924, 34.136307
1763770064.860683, -0.065541, -0.036362, -9.780763, -0.003149, 0.001216, 0.002315, -90.045898, 280.774567, 818.673462, 34.136307
1763770064.870684, -0.058059, -0.036661, -9.780912, -0.003215, 0.002171, 0.004769, -90.102188, 280.926910, 818.490540, 34.136307
1763770064.880684, -0.065092, -0.037409, -9.778668, -0.001475, 0.003215, 0.004977, -89.877441, 280.869080, 818.535889, 34.136307
1763770064.890683, -0.082750, -0.049081, -9.765649, -0.001661, 0.002459, 0.007568, -89.890030, 280.881836, 818.609253, 34.136307
