SamplingTime, AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ
1763766195.376882, 0.134075, -0.015263, -9.774478, -0.003653, 0.002831, -0.001949
1763766195.387060, 0.127940, -0.028880, -9.775675, -0.005439, 0.002049, -0.003027
1763766195.397058, 0.118962, -0.020650, -9.781960, -0.001937, 0.003311, -0.002277
1763766195.407068, 0.131681, -0.036212, -9.784055, -0.002501, 0.003777, -0.002083
1763766195.416241, 0.122553, -0.034566, -9.777171, -0.003042, 0.001680, -0.002272
1763766195.426869, 0.134524, -0.026037, -9.755025, -0.002133, 0.002033, -0.001290
1763766195.437059, 0.128539, -0.030077, -9.784653, -0.001612, 0.002957, -0.003059
1763766195.447078, 0.137816, -0.024690, -9.777920, -0.003574, 0.003558, -0.005398
1763766195.457058, 0.130035, -0.032022, -9.774179, -0.003285, 0.002519, -0.001048
1763766195.467056, 0.119411, -0.028581, -9.784504, -0.002406, 0.003612, -0.003651
1763766195.476867, 0.132579, -0.034716, -9.778967, -0.002009, 0.004492, -0.003589
1763766195.487058, 0.128389, -0.033369, -9.777620, -0.003876, 0.002794, -0.002438
1763766195.497061, 0.137667, -0.027533, -9.785850, -0.001514, 0.003665, -0.000247
1763766195.507056, 0.129287, -0.033818, -9.776124, -0.002667, 0.003486, -0.001991
1763766195.517057, 0.124648, -0.027384, -9.776274, -0.002859, 0.003223, -0.003011
1763766195.526867, 0.124349, -0.023343, -9.774628, -0.002369, 0.002719, -0.001902
1763766195.536098, 0.133926, -0.033519, -9.781361, -0.002098, 0.003061, -0.003402
1763766195.547075, 0.133477, -0.028132, -9.780463, -0.003160, 0.003901, -0.002941
1763766195.557055, 0.134674, -0.040253, -9.777620, -0.002722, 0.003617, -0.002675
1763766195.567055, 0.127940, -0.028581, -9.775226, -0.002457, 0.002172, -0.002437
1763766195.576870, 0.128688, -0.023343, -9.762657, -0.003312, 0.003277, -0.002744
1763766195.587055, 0.131980, -0.024541, -9.775226, -0.003047, 0.002572, -0.002857
1763766195.597062, 0.128539, -0.030676, -9.780463, -0.003168, 0.002294, -0.002703
1763766195.607054, 0.125696, -0.038158, -9.779566, -0.001288, 0.002905, -0.001782
1763766195.617053, 0.127791, -0.035165, -9.772982, -0.002966, 0.002763, -0.001425
1763766195.626866, 0.134375, -0.027384, -9.774927, -0.002670, 0.003674, -0.003520
1763766195.637059, 0.121805, -0.041300, -9.783157, -0.003788, 0.002194, -0.001769
1763766195.647055, 0.134674, -0.023792, -9.775974, -0.003459, 0.002681, -0.001517
1763766195.657065, 0.124798, -0.026336, -9.775825, -0.003137, 0.002454, -0.002351
1763766195.667056, 0.131382, -0.029628, -9.771336, -0.000658, 0.002809, -0.001449
1763766195.676868, 0.126444, -0.024989, -9.781212, -0.001668, 0.003153, -0.002211
1763766195.687055, 0.126893, -0.038457, -9.783307, -0.002945, 0.003792, -0.001842
1763766195.697056, 0.128688, -0.024690, -9.780015, -0.002292, 0.002153, -0.002615
1763766195.707057, 0.130634, -0.026037, -9.786299, -0.003886, 0.003262, -0.003575
1763766195.716216, 0.127192, -0.015562, -9.776274, -0.003133, 0.002558, -0.002573
1763766195.726865, 0.135272, -0.030975, -9.784204, -0.002037, 0.002265, -0.002918
1763766195.737056, 0.139462, -0.028282, -9.778219, -0.002929, 0.002957, -0.003581
1763766195.747059, 0.120907, -0.031274, -9.772533, -0.001882, 0.003339, -0.001410
1763766195.756651, 0.127791, -0.031274, -9.777920, -0.002351, 0.002203, -0.001925
1763766195.767052, 0.126893, -0.026187, -9.777920, -0.002498, 0.004382, -0.002195
1763766195.776870, 0.130634, -0.022446, -9.774927, -0.003821, 0.003901, -0.003204
1763766195.787062, 0.129586, -0.017657, -9.773281, -0.003890, 0.004145, -0.001952
1763766195.797072, 0.132729, -0.026187, -9.779566, -0.003122, 0.002999, -0.002223
1763766195.807052, 0.132280, -0.033968, -9.772682, -0.003162, 0.002865, -0.002944
1763766195.817050, 0.125546, -0.035913, -9.783157, -0.002638, 0.002843, -0.003871
1763766195.826873, 0.120458, -0.040253, -9.771784, -0.001403, 0.002002, -0.001709
1763766195.836159, 0.114173, -0.035314, -9.774927, -0.002279, 0.003206, -0.001050
1763766195.847074, 0.126893, -0.028880, -9.774777, -0.002826, 0.002958, -0.002611
1763766195.857054, 0.136469, -0.034716, -9.764003, -0.001520, 0.003622, -0.001684
1763766195.867051, 0.117615, -0.038607, -9.769241, -0.004598, 0.003188, -0.002112
1763766195.876553, 0.120758, -0.027234, -9.769540, -0.003497, 0.002224, -0.002781
1763766195.887057, 0.123601, -0.023343, -9.778668, -0.002200, 0.003171, -0.001587
1763766195.897052, 0.136170, -0.027084, -9.773580, -0.001562, 0.004040, -0.002203
1763766195.907054, 0.131681, -0.036811, -9.776722, -0.003503, 0.002290, -0.003228
1763766195.917049, 0.139313, -0.026935, -9.776124, -0.003254, 0.002527, -0.001601
1763766195.926883, 0.130484, -0.027084, -9.779416, -0.000667, 0.003870, -0.003629
1763766195.937053, 0.133776, -0.027084, -9.769989, -0.003201, 0.002760, -0.002072
1763766195.947048, 0.140061, -0.033818, -9.774478, -0.003585, 0.002882, -0.003107
1763766195.957049, 0.135123, -0.034267, -9.767445, -0.002554, 0.002949, -0.002221
1763766195.967047, 0.137816, -0.026635, -9.789442, -0.001892, 0.003882, -0.002216
1763766195.977060, 0.121805, -0.023792, -9.784953, -0.002075, 0.002074, -0.001814
1763766195.987049, 0.142305, -0.032771, -9.769989, -0.001907, 0.004208, -0.002232
1763766195.997048, 0.131531, -0.044592, -9.779416, -0.002980, 0.002695, -0.002476
1763766196.007050, 0.137068, -0.031574, -9.778518, -0.002838, 0.002186, -0.003224
1763766196.017050, 0.128239, -0.020051, -9.781810, -0.002255, 0.003027, -0.001757
1763766196.026866, 0.127940, -0.037260, -9.782409, -0.003258, 0.003722, -0.001666
1763766196.037048, 0.125247, -0.026187, -9.781511, -0.003182, 0.003746, -0.001872
1763766196.047045, 0.123601, -0.023942, -9.751583, -0.003235, 0.002098, -0.000862
1763766196.057075, 0.131382, -0.033369, -9.765500, -0.003939, 0.003104, -0.002442
1763766196.067045, 0.131531, -0.032471, -9.764303, -0.002517, 0.003612, -0.001835
1763766196.076868, 0.125546, -0.025588, -9.774777, -0.001417, 0.003499, -0.002951
1763766196.086156, 0.136469, -0.020949, -9.788394, -0.001966, 0.003257, -0.001159
1763766196.097053, 0.127491, -0.029928, -9.771784, -0.002596, 0.002030, -0.002283
1763766196.107054, 0.127641, -0.019603, -9.784204, -0.002963, 0.003138, -0.002670
1763766196.117047, 0.128838, -0.023493, -9.788095, -0.003729, 0.002359, -0.001439
1763766196.126858, 0.126444, -0.036212, -9.771036, -0.002560, 0.002623, -0.004098
1763766196.136497, 0.119560, -0.018854, -9.785701, -0.004484, 0.001467, -0.002184
1763766196.147047, 0.124199, -0.033369, -9.771934, -0.003702, 0.002090, -0.001649
1763766196.157061, 0.125546, -0.025887, -9.777770, -0.002617, 0.003267, -0.001351
1763766196.167045, 0.110732, -0.038607, -9.786898, -0.002962, 0.002259, -0.001639
1763766196.176858, 0.136469, -0.038756, -9.777022, -0.002600, 0.002988, -0.002603
1763766196.187050, 0.135871, -0.027833, -9.782259, -0.000949, 0.002868, -0.001667
1763766196.197048, 0.124947, -0.026635, -9.773281, -0.002618, 0.003212, -0.002704
1763766196.207049, 0.145747, -0.021099, -9.775974, -0.004553, 0.003194, -0.001106
1763766196.217042, 0.129437, -0.038906, -9.766397, -0.004491, 0.002267, -0.002707
1763766196.226858, 0.125247, -0.033519, -9.788544, -0.002546, 0.002668, -0.002598
1763766196.237052, 0.125995, -0.043245, -9.779416, -0.003269, 0.003400, -0.003837
1763766196.247054, 0.137667, -0.041749, -9.781212, -0.001851, 0.001675, -0.002444
1763766196.257050, 0.136469, -0.027084, -9.780314, -0.002541, 0.003840, -0.004022
1763766196.267042, 0.134674, -0.032322, -9.777471, -0.002899, 0.002589, -0.002503
1763766196.276878, 0.126294, -0.043395, -9.768642, -0.001932, 0.003649, -0.003243
1763766196.287047, 0.124349, -0.033668, -9.772682, -0.002759, 0.002871, -0.004025
1763766196.297049, 0.124050, -0.028132, -9.775226, -0.003183, 0.002375, -0.003492
1763766196.307051, 0.127641, -0.030676, -9.792135, -0.003451, 0.002674, -0.001171
1763766196.317056, 0.130484, -0.032621, -9.787197, -0.002638, 0.003315, -0.002044
1763766196.326858, 0.143203, -0.027683, -9.779715, -0.002837, 0.003199, -0.001446
1763766196.336215, 0.135572, -0.026785, -9.784354, -0.002599, 0.003004, -0.002555
1763766196.347055, 0.126743, -0.022146, -9.771784, -0.003400, 0.003763, -0.003276
1763766196.357044, 0.125546, -0.027833, -9.769091, -0.002097, 0.002014, -0.001934
1763766196.367040, 0.140659, -0.036212, -9.780463, -0.002478, 0.002773, -0.002133
1763766196.376865, 0.136170, -0.037260, -9.784055, -0.002319, 0.002163, -0.002563
1763766196.387046, 0.124648, -0.024092, -9.775076, -0.002017, 0.002652, -0.003966
1763766196.397052, 0.129287, -0.029778, -9.771934, -0.003270, 0.003085, -0.002702
1763766196.407042, 0.136619, -0.019154, -9.776124, -0.003057, 0.002182, -0.003171
1763766196.417053, 0.135422, -0.023493, -9.784953, -0.002467, 0.002114, -0.002989
1763766196.426860, 0.129885, -0.024241, -9.770737, -0.002773, 0.002300, -0.002566
1763766196.437051, 0.136769, -0.014515, -9.778219, -0.004225, 0.002727, -0.002004
1763766196.447058, 0.120758, -0.028431, -9.783456, -0.001675, 0.004472, -0.003089
1763766196.457043, 0.138714, -0.032621, -9.775825, -0.002677, 0.003932, -0.003188
1763766196.467040, 0.125696, -0.021697, -9.768642, -0.002656, 0.002106, -0.001638
1763766196.476881, 0.121655, -0.036811, -9.778668, -0.002229, 0.002327, -0.002642
1763766196.487042, 0.130185, -0.025289, -9.764303, -0.002937, 0.001854, -0.001202
1763766196.497040, 0.138415, -0.023643, -9.769839, -0.001545, 0.003465, -0.001575
1763766196.507041, 0.123002, -0.023044, -9.790190, -0.003441, 0.002562, -0.002778
1763766196.517037, 0.124947, -0.025289, -9.765200, -0.002443, 0.002969, -0.002252
1763766196.526843, 0.135422, -0.026635, -9.781810, -0.002190, 0.004372, -0.003801
1763766196.537041, 0.130035, -0.026037, -9.780463, -0.002041, 0.002941, -0.002622
1763766196.547038, 0.134375, -0.028282, -9.781960, -0.002852, 0.003482, -0.004208
1763766196.557065, 0.138265, -0.035165, -9.776124, -0.003038, 0.003016, -0.003206
1763766196.567039, 0.128539, -0.029479, -9.775226, -0.002444, 0.002201, -0.001508
1763766196.576851, 0.126144, -0.034417, -9.774478, -0.002640, 0.003700, -0.002667
1763766196.587040, 0.140360, -0.038457, -9.784504, -0.002371, 0.002781, -0.001679
1763766196.597041, 0.129287, -0.035165, -9.772084, -0.003231, 0.002457, -0.000829
1763766196.607038, 0.122254, -0.021997, -9.781062, -0.002061, 0.002834, -0.002474
1763766196.617037, 0.130334, -0.036063, -9.772533, -0.002941, 0.004167, -0.002553
1763766196.626850, 0.135871, -0.033519, -9.767595, -0.003524, 0.002831, -0.001098
1763766196.637049, 0.139163, -0.029928, -9.783007, -0.003159, 0.002474, -0.001078
1763766196.647032, 0.132280, -0.023343, -9.781960, -0.002614, 0.001427, -0.002848
1763766196.657042, 0.124349, -0.029928, -9.772982, -0.002227, 0.002356, -0.003240
1763766196.667044, 0.124349, -0.029928, -9.772982, -0.002292, 0.003551, -0.002907
1763766196.676850, 0.132130, -0.034117, -9.776423, -0.003506, 0.003454, -0.001512
1763766196.687038, 0.139163, -0.017957, -9.775376, -0.004098, 0.002531, -0.003908
1763766196.697040, 0.133327, -0.025887, -9.772533, -0.003184, 0.002817, -0.002214
1763766196.707051, 0.135572, -0.030227, -9.778219, -0.003205, 0.002432, -0.003092
1763766196.717038, 0.124947, -0.031873, -9.772832, -0.002707, 0.002031, -0.003461
1763766196.726859, 0.132878, -0.029479, -9.782109, -0.002707, 0.002031, -0.003461
1763766196.737040, 0.127791, -0.026037, -9.781062, -0.003163, 0.002197, -0.003483
1763766196.747037, 0.126444, -0.031125, -9.775376, -0.004462, 0.003970, -0.000954
1763766196.757050, 0.133327, -0.032920, -9.782558, -0.001643, 0.001899, -0.001834
1763766196.767037, 0.133776, -0.030077, -9.777171, -0.002289, 0.002905, -0.003801
1763766196.776855, 0.126294, -0.021099, -9.760262, -0.002659, 0.001713, -0.001511
1763766196.787037, 0.124648, -0.030376, -9.771186, -0.002603, 0.003538, -0.003409
1763766196.797036, 0.135572, -0.028730, -9.769241, -0.003180, 0.002645, -0.001856
1763766196.807033, 0.125995, -0.034866, -9.776722, -0.002982, 0.002813, -0.002812
1763766196.817037, 0.125396, -0.024840, -9.783007, -0.003882, 0.002747, -0.001952
1763766196.826245, 0.125396, -0.024840, -9.783007, -0.003882, 0.002747, -0.001952
1763766196.837037, 0.133626, -0.032322, -9.780613, -0.003902, 0.002956, -0.002422
1763766196.847035, 0.124648, -0.028132, -9.784354, -0.002581, 0.003116, -0.002539
1763766196.857036, 0.130783, -0.023343, -9.768941, -0.003078, 0.004486, -0.002280
1763766196.867032, 0.134075, -0.032771, -9.772982, -0.003333, 0.004410, -0.002089
1763766196.876850, 0.125097, -0.017657, -9.763854, -0.003185, 0.003165, -0.003275
1763766196.887039, 0.123301, -0.042946, -9.770438, -0.003632, 0.003606, -0.001732
1763766196.897044, 0.120907, -0.027833, -9.764153, -0.001982, 0.000993, -0.001857
1763766196.907035, 0.134375, -0.031125, -9.779865, -0.003177, 0.003405, -0.001727
1763766196.917033, 0.133926, -0.027982, -9.779566, -0.002242, 0.003181, -0.001904
1763766196.926848, 0.136469, -0.038307, -9.770438, -0.002449, 0.003725, -0.002209
1763766196.937035, 0.131980, -0.028132, -9.788095, -0.002194, 0.002316, -0.002215
1763766196.947033, 0.132130, -0.024391, -9.785551, -0.002974, 0.003336, -0.002060
1763766196.957034, 0.131831, -0.038008, -9.775675, -0.002191, 0.004385, -0.003671
1763766196.967037, 0.126593, -0.017208, -9.777920, -0.002292, 0.002432, -0.001939
1763766196.976847, 0.134075, -0.012570, -9.776124, -0.001664, 0.003210, -0.002253
1763766196.987034, 0.133177, -0.029628, -9.775825, -0.004144, 0.002703, -0.001170
1763766196.997033, 0.124648, -0.021249, -9.769540, -0.003169, 0.002602, -0.002081
1763766197.007032, 0.135422, -0.021697, -9.765350, -0.004056, 0.003039, -0.001909
1763766197.017036, 0.131232, -0.030676, -9.783755, -0.003502, 0.002015, -0.002982
1763766197.026853, 0.128988, -0.036063, -9.791836, -0.003424, 0.002872, -0.002261
1763766197.037040, 0.130933, -0.020949, -9.770438, -0.003382, 0.002560, -0.002345
1763766197.047032, 0.129437, -0.023792, -9.762806, -0.003201, 0.003226, -0.003125
1763766197.057033, 0.129287, -0.029179, -9.774927, -0.002730, 0.002167, -0.002897
1763766197.067031, 0.127491, -0.033519, -9.778368, -0.002974, 0.003285, -0.001241
1763766197.076852, 0.122254, -0.023792, -9.764751, -0.004236, 0.003758, -0.003114
1763766197.087035, 0.131083, -0.033818, -9.793183, -0.003121, 0.003285, -0.003310
1763766197.097033, 0.147992, -0.036063, -9.779566, -0.002639, 0.002541, -0.003548
1763766197.107032, 0.124050, -0.023343, -9.758467, -0.003348, 0.003889, -0.002968
1763766197.117030, 0.121356, -0.032621, -9.769390, -0.002159, 0.002235, -0.001954
1763766197.126846, 0.131681, -0.024690, -9.782109, -0.003459, 0.003665, -0.002775
1763766197.137037, 0.140061, -0.022146, -9.778219, -0.002857, 0.002249, -0.001510
1763766197.147029, 0.146645, -0.029479, -9.787197, -0.003555, 0.002532, -0.002525
1763766197.157033, 0.126144, -0.020500, -9.775825, -0.002695, 0.003390, -0.000445
1763766197.167030, 0.134674, -0.021548, -9.777022, -0.001851, 0.001486, -0.002071
1763766197.176849, 0.138116, -0.037709, -9.777770, -0.003295, 0.002675, -0.002205
1763766197.187033, 0.125995, -0.037559, -9.779566, -0.003757, 0.001000, -0.001565
1763766197.197028, 0.133327, -0.021847, -9.784953, -0.002808, 0.002900, -0.002510
1763766197.207028, 0.122852, -0.022446, -9.775525, -0.002598, 0.004423, -0.003770
1763766197.217031, 0.128389, -0.025588, -9.764452, -0.003246, 0.002482, -0.000514
1763766197.226861, 0.128239, -0.041001, -9.777471, -0.003415, 0.002125, -0.002540
1763766197.237031, 0.128539, -0.024840, -9.771336, -0.003593, 0.003746, -0.002348
1763766197.247028, 0.132579, -0.024391, -9.783905, -0.002791, 0.003343, -0.002308
1763766197.257028, 0.137367, -0.024840, -9.774328, -0.002959, 0.002657, -0.001191
1763766197.267027, 0.136021, -0.022595, -9.774179, -0.002715, 0.003818, -0.002198
1763766197.276855, 0.139163, -0.037709, -9.781062, -0.002448, 0.003469, -0.002861
1763766197.287032, 0.128090, -0.038457, -9.782558, -0.003047, 0.001850, -0.000760
1763766197.297030, 0.128239, -0.018854, -9.767295, -0.003141, 0.002194, -0.004012
1763766197.307033, 0.137966, -0.021847, -9.770737, -0.001347, 0.002994, -0.002912
1763766197.317029, 0.125696, -0.022146, -9.774927, -0.002267, 0.002146, -0.002776
1763766197.326186, 0.127342, -0.023343, -9.769839, -0.002699, 0.003164, -0.002018
1763766197.337033, 0.137966, -0.025139, -9.778668, -0.002395, 0.002223, -0.001904
1763766197.347032, 0.123152, -0.021548, -9.768343, -0.002747, 0.002437, -0.003044
1763766197.357051, 0.134823, -0.026935, -9.764153, -0.002635, 0.002002, -0.003538
1763766197.367028, 0.134823, -0.032172, -9.792584, -0.002150, 0.002049, -0.003849
1763766197.376837, 0.131980, -0.029479, -9.768343, -0.003134, 0.003579, -0.001754
1763766197.387030, 0.134375, -0.035314, -9.776423, -0.002051, 0.004113, -0.002022
1763766197.397046, 0.126144, -0.021249, -9.782109, -0.003627, 0.003738, -0.002292
1763766197.407027, 0.131681, -0.039055, -9.789741, -0.003279, 0.002401, -0.004350
1763766197.417024, 0.126294, -0.034417, -9.784653, -0.003642, 0.004027, -0.002541
1763766197.426844, 0.123152, -0.028730, -9.785701, -0.002255, 0.003216, -0.001816
1763766197.437028, 0.125845, -0.027833, -9.777920, -0.002821, 0.003123, -0.002702
1763766197.447025, 0.127641, -0.028132, -9.785551, -0.002056, 0.002567, -0.001065
1763766197.457024, 0.127491, -0.029030, -9.773730, -0.002369, 0.002787, -0.002378
1763766197.467023, 0.130185, -0.031125, -9.775226, -0.002995, 0.004156, -0.001428
1763766197.476835, 0.132280, -0.026635, -9.778967, -0.003155, 0.003418, -0.002769
1763766197.487025, 0.130185, -0.030825, -9.780763, -0.002938, 0.001559, -0.003762
1763766197.497049, 0.135721, -0.028132, -9.780912, -0.003452, 0.002784, -0.001417
1763766197.507024, 0.131531, -0.023643, -9.769690, -0.003799, 0.002639, -0.001509
1763766197.517022, 0.121506, -0.036362, -9.778219, -0.002683, 0.002361, -0.002396
1763766197.526839, 0.133626, -0.021847, -9.788843, -0.002384, 0.003777, -0.001798
1763766197.537024, 0.152930, -0.028880, -9.769241, -0.003686, 0.003515, -0.003948
1763766197.547041, 0.120309, -0.039804, -9.776274, -0.002027, 0.002797, -0.002235
1763766197.557022, 0.127342, -0.033070, -9.782558, -0.002167, 0.002157, -0.001794
1763766197.567022, 0.132429, -0.028581, -9.780314, -0.003498, 0.003008, -0.003479
1763766197.576839, 0.129437, -0.038607, -9.785551, -0.002762, 0.003773, -0.002116
1763766197.587027, 0.136918, -0.034267, -9.776872, -0.001501, 0.002771, -0.002618
1763766197.597044, 0.142006, -0.032920, -9.784653, -0.001644, 0.002856, -0.001796
1763766197.607025, 0.125845, -0.031274, -9.778668, -0.003683, 0.003449, -0.003222
1763766197.617022, 0.136469, -0.020949, -9.774628, -0.002961, 0.004169, -0.003129
1763766197.626833, 0.141258, -0.020201, -9.783905, -0.003303, 0.002610, -0.002031
1763766197.637023, 0.131382, -0.031574, -9.778069, -0.003697, 0.002839, -0.001423
1763766197.647041, 0.137218, -0.038756, -9.779865, -0.002545, 0.003285, -0.001952
1763766197.657025, 0.120458, -0.025738, -9.777171, -0.002077, 0.002902, -0.003871
1763766197.667023, 0.134973, -0.024690, -9.779117, -0.001795, 0.003161, -0.000870
1763766197.676834, 0.119112, -0.022296, -9.778368, -0.003117, 0.004388, -0.001082
1763766197.687026, 0.118214, -0.028282, -9.772682, -0.002607, 0.004089, -0.003058
1763766197.697020, 0.122254, -0.014066, -9.793183, -0.003529, 0.003578, -0.000748
1763766197.707032, 0.123601, -0.019603, -9.782708, -0.002367, 0.002898, -0.003362
1763766197.717021, 0.136918, -0.030376, -9.772233, -0.002659, 0.003033, -0.001536
1763766197.726832, 0.133327, -0.021697, -9.778967, -0.002030, 0.003214, -0.000962
1763766197.737035, 0.146495, -0.023643, -9.774179, -0.002809, 0.002600, -0.003794
1763766197.747047, 0.129586, -0.018256, -9.766098, -0.000827, 0.003461, -0.003090
1763766197.757023, 0.135272, -0.031574, -9.769091, -0.002474, 0.004273, -0.003033
1763766197.767033, 0.136769, -0.021997, -9.771485, -0.002518, 0.002212, -0.002545
1763766197.776841, 0.121057, -0.032322, -9.778219, -0.002988, 0.003186, -0.001757
1763766197.787024, 0.128688, -0.025289, -9.769839, -0.003192, 0.002737, -0.002154
1763766197.797043, 0.126893, -0.025738, -9.784953, -0.004056, 0.003110, -0.002951
1763766197.807020, 0.118064, -0.022595, -9.771036, -0.001991, 0.002803, -0.003111
1763766197.817017, 0.131831, -0.022895, -9.780613, -0.001591, 0.003954, -0.003944
1763766197.826837, 0.126144, -0.029179, -9.783755, -0.002785, 0.003483, -0.001756
1763766197.837021, 0.123601, -0.029030, -9.779865, -0.004078, 0.001974, -0.002900
1763766197.847043, 0.133327, -0.031274, -9.784953, -0.003550, 0.002220, -0.002172
1763766197.857024, 0.131831, -0.023044, -9.775525, -0.003759, 0.002247, -0.003299
1763766197.867016, 0.124798, -0.023493, -9.781062, -0.002319, 0.003322, -0.002030
1763766197.876830, 0.134823, -0.030526, -9.768642, -0.003172, 0.003145, -0.002350
1763766197.887019, 0.131831, -0.039504, -9.782708, -0.003673, 0.002767, -0.002197
1763766197.897041, 0.136021, -0.020051, -9.776573, -0.002262, 0.003095, -0.002038
1763766197.907022, 0.122404, -0.024840, -9.768642, -0.003088, 0.003233, -0.002884
1763766197.917017, 0.122703, -0.021249, -9.770887, -0.003823, 0.003553, -0.002388
1763766197.926831, 0.125247, -0.027533, -9.772982, -0.003274, 0.002207, -0.002722
1763766197.937018, 0.131382, -0.040851, -9.769989, -0.004632, 0.003280, -0.002091
1763766197.947039, 0.125995, -0.032322, -9.778817, -0.003102, 0.002559, -0.002172
1763766197.957016, 0.137218, -0.021847, -9.792883, -0.002516, 0.002728, -0.002123
1763766197.967014, 0.139612, -0.033070, -9.780015, -0.002199, 0.002114, -0.003130
1763766197.976827, 0.128539, -0.019453, -9.775675, -0.002951, 0.003121, -0.001625
1763766197.987019, 0.122553, -0.029928, -9.778219, -0.002732, 0.003406, -0.003349
1763766197.997017, 0.137966, -0.035314, -9.786748, -0.003707, 0.002607, -0.002631
1763766198.007018, 0.126893, -0.039654, -9.771036, -0.002890, 0.002179, -0.002562
1763766198.017015, 0.137966, -0.038307, -9.773131, -0.003427, 0.002311, -0.001469
1763766198.026858, 0.121356, -0.028132, -9.779416, -0.002402, 0.003250, -0.003380
1763766198.037016, 0.119860, -0.029479, -9.773730, -0.002226, 0.002300, -0.001720
1763766198.047014, 0.118663, -0.023343, -9.772233, -0.002944, 0.002263, -0.001066
1763766198.057015, 0.136021, -0.033070, -9.778967, -0.002059, 0.003149, -0.002666
1763766198.067035, 0.133028, -0.028132, -9.775974, -0.002823, 0.002100, -0.002494
1763766198.076834, 0.138415, -0.020500, -9.774628, -0.003826, 0.002405, -0.003183
1763766198.087016, 0.129137, -0.032022, -9.779566, -0.003714, 0.002496, -0.003037
1763766198.097015, 0.137966, -0.035763, -9.767744, -0.002540, 0.002079, -0.002780
1763766198.107038, 0.122703, -0.039654, -9.779865, -0.001843, 0.002586, -0.002089
1763766198.117017, 0.134225, -0.028880, -9.778668, -0.003467, 0.003885, -0.002045
1763766198.126831, 0.143951, -0.034117, -9.786150, -0.001981, 0.002492, -0.002142
1763766198.137021, 0.122852, -0.030526, -9.780763, -0.003446, 0.002080, -0.002700
1763766198.147016, 0.131531, -0.023643, -9.786000, -0.003259, 0.002820, -0.002856
1763766198.157040, 0.135272, -0.034866, -9.782259, -0.001514, 0.004235, -0.003112
1763766198.167013, 0.137667, -0.030975, -9.778817, -0.003645, 0.002348, -0.002272
1763766198.176825, 0.130634, -0.030825, -9.772832, -0.001382, 0.002610, -0.003238
1763766198.187015, 0.123601, -0.033369, -9.777022, -0.002876, 0.002230, -0.002755
1763766198.197035, 0.134524, -0.026935, -9.771635, -0.004616, 0.003164, -0.001729
1763766198.207014, 0.131382, -0.029928, -9.783307, -0.003245, 0.002192, -0.001583
1763766198.217012, 0.135871, -0.033220, -9.786150, -0.002924, 0.002953, -0.002031
1763766198.226824, 0.144251, -0.033519, -9.770887, -0.003998, 0.002505, -0.000736
1763766198.237014, 0.135272, -0.029628, -9.776124, -0.003042, 0.001801, -0.002066
1763766198.247029, 0.123301, -0.022895, -9.775825, -0.002352, 0.003886, -0.003346
1763766198.257012, 0.134075, -0.017208, -9.773281, -0.003781, 0.002852, -0.002996
1763766198.267012, 0.139313, -0.021697, -9.782409, -0.002019, 0.002884, -0.003229
1763766198.276847, 0.130185, -0.013467, -9.773730, -0.002230, 0.001527, -0.003228
1763766198.287014, 0.138714, -0.016460, -9.769241, -0.003935, 0.002532, -0.002805
1763766198.297011, 0.134674, -0.033668, -9.778967, -0.002434, 0.004578, -0.003275
1763766198.307011, 0.135272, -0.022296, -9.785252, -0.001757, 0.003181, -0.000540
1763766198.317032, 0.128539, -0.022745, -9.780314, -0.003987, 0.003694, -0.001715
1763766198.326834, 0.128988, -0.028282, -9.769989, -0.003375, 0.003024, -0.003496
1763766198.337018, 0.128539, -0.013318, -9.776573, -0.002156, 0.004338, -0.002190
1763766198.347012, 0.130634, -0.030376, -9.785252, -0.001406, 0.002874, -0.002053
1763766198.357031, 0.127342, -0.034267, -9.778368, -0.001744, 0.002453, -0.003044
1763766198.367010, 0.127192, -0.027982, -9.765350, -0.003273, 0.001546, -0.002117
1763766198.376822, 0.129137, -0.046088, -9.758916, -0.003755, 0.003196, -0.002562
1763766198.387014, 0.137367, -0.027234, -9.780164, -0.002509, 0.003012, -0.002171
1763766198.397013, 0.127192, -0.023493, -9.769241, -0.003160, 0.003342, -0.003649
1763766198.407032, 0.141408, -0.029628, -9.775974, -0.003260, 0.001735, -0.001718
1763766198.417010, 0.136170, -0.027833, -9.783307, -0.004770, 0.003439, -0.004042
1763766198.426821, 0.121805, -0.031274, -9.784803, -0.002697, 0.002343, -0.002235
1763766198.437021, 0.125097, -0.029329, -9.766547, -0.001344, 0.004590, -0.002410
1763766198.447009, 0.144101, -0.023493, -9.793482, -0.002655, 0.002862, -0.002543
1763766198.457030, 0.131232, -0.020201, -9.766547, -0.001274, 0.004153, -0.001546
1763766198.467008, 0.135721, -0.021697, -9.780463, -0.002853, 0.002806, -0.003348
1763766198.476819, 0.129736, -0.035464, -9.766098, -0.002162, 0.002655, -0.002041
1763766198.487011, 0.137367, -0.028282, -9.774029, -0.001768, 0.002831, -0.002641
1763766198.497010, 0.127342, -0.043694, -9.768792, -0.002769, 0.003655, -0.002812
1763766198.507009, 0.138116, -0.036960, -9.770587, -0.002663, 0.001372, -0.002404
1763766198.517006, 0.136021, -0.029928, -9.777471, -0.004016, 0.002058, -0.000522
1763766198.526819, 0.135721, -0.029928, -9.788693, -0.001732, 0.003308, -0.001890
1763766198.537017, 0.135123, -0.029479, -9.783007, -0.003770, 0.003150, -0.002770
